method,config_label,param_family,problem_id,problem,n,x0_label,tau,rho,beta,eta,zeta,alpha_min,alpha_max,lambda0,gamma,c,zeta1,zeta2,eps,maxiter,converged,status,restarts,iterations,f_evals,residual,cpu_time
SDLP,alpha_min=0.55;alpha_max=10,alpha,3,P3,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.0002075
SDLP,alpha_min=0.55;alpha_max=10,alpha,3,P3,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,7,0,0.00049850000000000003
SDLP,alpha_min=0.55;alpha_max=10,alpha,3,P3,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,7,0,0.00050869999999999995
SDLP,alpha_min=0.55;alpha_max=10,alpha,3,P3,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,7,0,0.0013921999999999999
SDLP,alpha_min=0.55;alpha_max=10,alpha,3,P3,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,4,15,0,0.0010223000000000001
SDLP,alpha_min=0.55;alpha_max=10,alpha,3,P3,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,4,18,0,0.0011973999999999999
SDLP,alpha_min=0.55;alpha_max=10,alpha,3,P3,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,16,48,9.1816723797222022e-12,0.0045538999999999996
SDLP,alpha_min=0.55;alpha_max=10,alpha,3,P3,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,60,6.8492410135622996e-12,0.0058148999999999996
SDLP,alpha_min=0.55;alpha_max=10,alpha,4,P4,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,4,0,0.00018359999999999999
SDLP,alpha_min=0.55;alpha_max=10,alpha,4,P4,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,4,0,0.00017909999999999999
SDLP,alpha_min=0.55;alpha_max=10,alpha,4,P4,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,4,0,0.0001795
SDLP,alpha_min=0.55;alpha_max=10,alpha,4,P4,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,4,0,0.00018540000000000001
SDLP,alpha_min=0.55;alpha_max=10,alpha,4,P4,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,7,28,2.802373127686696e-12,0.0024226999999999999
SDLP,alpha_min=0.55;alpha_max=10,alpha,4,P4,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,7,28,8.782595249271034e-12,0.0016301
SDLP,alpha_min=0.55;alpha_max=10,alpha,4,P4,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,5,20,0,0.0011727
SDLP,alpha_min=0.55;alpha_max=10,alpha,4,P4,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,false,maxiter,1,2000,4001,3.2638588442785446e+91,0.59951869999999996
SDLP,alpha_min=0.55;alpha_max=10,alpha,4,P4,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,48,192,8.9119459318651607e-12,0.011783699999999999
SDLP,alpha_min=0.55;alpha_max=10,alpha,4,P4,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,34,135,5.7836204718545361e-12,0.0098081000000000002
SDLP,alpha_min=0.55;alpha_max=10,alpha,5,P5,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,63,7.2574167937129372e-12,0.0104808
SDLP,alpha_min=0.55;alpha_max=10,alpha,5,P5,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,63,7.180535465890891e-12,0.011654100000000001
SDLP,alpha_min=0.55;alpha_max=10,alpha,5,P5,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,63,7.1465491524748355e-12,0.0099766999999999998
SDLP,alpha_min=0.55;alpha_max=10,alpha,5,P5,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,63,7.0562963848916734e-12,0.0099130999999999993
SDLP,alpha_min=0.55;alpha_max=10,alpha,5,P5,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,63,6.6462880752265752e-12,0.011784599999999999
SDLP,alpha_min=0.55;alpha_max=10,alpha,5,P5,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,63,6.2615468041029151e-12,0.0104647
SDLP,alpha_min=0.55;alpha_max=10,alpha,5,P5,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,20,61,3.3892649924979974e-12,0.010665900000000001
SDLP,alpha_min=0.55;alpha_max=10,alpha,5,P5,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,20,61,5.4536373562327024e-12,0.0111088
SDLP,alpha_min=0.55;alpha_max=10,alpha,5,P5,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,63,9.7608495821285445e-12,0.0103982
SDLP,alpha_min=0.55;alpha_max=10,alpha,5,P5,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,60,8.2821254996006771e-12,0.0107735
SDLP,alpha_min=0.55;alpha_max=10,alpha,6,P6,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,15,60,5.1292303737682232e-12,0.0060479000000000002
SDLP,alpha_min=0.55;alpha_max=10,alpha,6,P6,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,14,55,4.75175454539567e-12,0.0054000999999999997
SDLP,alpha_min=0.55;alpha_max=10,alpha,6,P6,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,13,52,9.8809849191638932e-12,0.0041422999999999998
SDLP,alpha_min=0.55;alpha_max=10,alpha,6,P6,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,16,63,6.6835426082434424e-12,0.0060727000000000003
SDLP,alpha_min=0.55;alpha_max=10,alpha,6,P6,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,16,64,7.9269923958236177e-12,0.0059664999999999996
SDLP,alpha_min=0.55;alpha_max=10,alpha,6,P6,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,17,67,4.8183679268731794e-12,0.0066073
SDLP,alpha_min=0.55;alpha_max=10,alpha,6,P6,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,74,6.794564910705958e-12,0.0080724000000000004
SDLP,alpha_min=0.55;alpha_max=10,alpha,6,P6,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,73,4.418687638008123e-12,0.0082585999999999996
SDLP,alpha_min=0.55;alpha_max=10,alpha,6,P6,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,35,148,6.5679019670192535e-12,0.014127900000000001
SDLP,alpha_min=0.55;alpha_max=10,alpha,6,P6,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,28,119,2.7149372664857372e-12,0.011699599999999999
SDLP,alpha_min=0.55;alpha_max=10,alpha,8,P8,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,26,135,4.2956696299889107e-12,0.0081581999999999991
SDLP,alpha_min=0.55;alpha_max=10,alpha,8,P8,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,23,106,9.9208386867323954e-12,0.0059645000000000002
SDLP,alpha_min=0.55;alpha_max=10,alpha,8,P8,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,22,104,7.9522937055427595e-12,0.0059229
SDLP,alpha_min=0.55;alpha_max=10,alpha,8,P8,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,25,120,7.8636621104624325e-12,0.0061732999999999996
SDLP,alpha_min=0.55;alpha_max=10,alpha,8,P8,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,24,114,6.153336599891383e-12,0.0070705000000000004
SDLP,alpha_min=0.55;alpha_max=10,alpha,8,P8,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,26,128,5.6434342167149149e-12,0.0062091999999999998
SDLP,alpha_min=0.55;alpha_max=10,alpha,8,P8,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,27,130,4.7428579906874657e-12,0.0069807000000000003
SDLP,alpha_min=0.55;alpha_max=10,alpha,8,P8,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,24,122,4.1983593541890635e-12,0.0068766000000000001
SDLP,alpha_min=0.55;alpha_max=10,alpha,8,P8,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,35,194,8.0737291845624964e-12,0.0098215999999999998
SDLP,alpha_min=0.55;alpha_max=10,alpha,8,P8,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,26,125,6.106157454021915e-12,0.0066731999999999998
SDLP,alpha_min=0.55;alpha_max=10,alpha,10,P10,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,23,89,3.8191672047105385e-12,0.0057368999999999996
SDLP,alpha_min=0.55;alpha_max=10,alpha,10,P10,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,24,93,6.1950444774083735e-12,0.0047514000000000002
SDLP,alpha_min=0.55;alpha_max=10,alpha,10,P10,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,25,97,5.7509552675583109e-12,0.0069471999999999997
SDLP,alpha_min=0.55;alpha_max=10,alpha,10,P10,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,24,94,7.1054273576010019e-12,0.0053315999999999997
SDLP,alpha_min=0.55;alpha_max=10,alpha,10,P10,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,20,80,9.6589403142388619e-12,0.0043020000000000003
SDLP,alpha_min=0.55;alpha_max=10,alpha,10,P10,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,23,91,3.9523939676655573e-12,0.0052705
SDLP,alpha_min=0.55;alpha_max=10,alpha,10,P10,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,17,68,8.1046280797636427e-12,0.0037274999999999999
SDLP,alpha_min=0.55;alpha_max=10,alpha,10,P10,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,28,101,5.5733195836182858e-12,0.0058861
SDLP,alpha_min=0.55;alpha_max=10,alpha,10,P10,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,40,137,8.6597135701174623e-12,0.0085476000000000007
SDLP,alpha_min=0.55;alpha_max=10,alpha,10,P10,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,27,101,5.4095402041436984e-12,0.0050241000000000001
SDLP,alpha_min=0.55;alpha_max=10,alpha,11,P11,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,22,62,4.6607102672459479e-12,0.0064114999999999997
SDLP,alpha_min=0.55;alpha_max=10,alpha,11,P11,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,22,64,6.7073768159501657e-12,0.0062763000000000003
SDLP,alpha_min=0.55;alpha_max=10,alpha,11,P11,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,21,61,3.267238613212361e-12,0.0064450999999999996
SDLP,alpha_min=0.55;alpha_max=10,alpha,11,P11,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,22,64,8.2194328327679544e-12,0.0070686000000000004
SDLP,alpha_min=0.55;alpha_max=10,alpha,11,P11,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,20,60,3.0710683053149218e-12,0.0051951999999999996
SDLP,alpha_min=0.55;alpha_max=10,alpha,11,P11,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,59,5.1172042534299675e-12,0.0059972000000000003
SDLP,alpha_min=0.55;alpha_max=10,alpha,11,P11,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,64,7.4954890577570626e-12,0.0062589000000000004
SDLP,alpha_min=0.55;alpha_max=10,alpha,11,P11,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,29,167,9.3430810273222991e-12,0.0140362
SDLP,alpha_min=0.55;alpha_max=10,alpha,11,P11,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,21,60,7.610883291196544e-12,0.0060461000000000004
SDLP,alpha_min=0.55;alpha_max=10,alpha,11,P11,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,23,66,4.9791929826023307e-12,0.0064736000000000004
SDLP,alpha_min=0.55;alpha_max=10,alpha,12,P12,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,13,52,9.8809849191638932e-12,0.0051295999999999998
SDLP,alpha_min=0.55;alpha_max=10,alpha,12,P12,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,14,55,4.7628567756419216e-12,0.0056683000000000002
SDLP,alpha_min=0.55;alpha_max=10,alpha,12,P12,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,15,60,5.0959236830294685e-12,0.0046414999999999998
SDLP,alpha_min=0.55;alpha_max=10,alpha,12,P12,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,16,64,3.8968828164342995e-12,0.0059791999999999996
SDLP,alpha_min=0.55;alpha_max=10,alpha,12,P12,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,16,64,8.404388296412435e-12,0.0060854999999999998
SDLP,alpha_min=0.55;alpha_max=10,alpha,12,P12,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,17,67,5.8841820305133297e-12,0.0062649999999999997
SDLP,alpha_min=0.55;alpha_max=10,alpha,12,P12,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,17,66,9.0483176506950258e-12,0.0064099999999999999
SDLP,alpha_min=0.55;alpha_max=10,alpha,12,P12,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,18,70,9.2092999892656735e-12,0.0065973000000000004
SDLP,alpha_min=0.55;alpha_max=10,alpha,12,P12,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,27,99,8.7122377732189492e-12,0.0092368999999999993
SDLP,alpha_min=0.55;alpha_max=10,alpha,12,P12,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,75,7.595287766124043e-12,0.0070178000000000003
SDLP,alpha_min=0.55;alpha_max=10,alpha,13,P13,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,18,81,5.1181281435219717e-12,0.0073990000000000002
SDLP,alpha_min=0.55;alpha_max=10,alpha,13,P13,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,84,2.7977620220553945e-12,0.0074874
SDLP,alpha_min=0.55;alpha_max=10,alpha,13,P13,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,84,4.3409720262843621e-12,0.0076628
SDLP,alpha_min=0.55;alpha_max=10,alpha,13,P13,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,84,7.1831429693247628e-12,0.0075329999999999998
SDLP,alpha_min=0.55;alpha_max=10,alpha,13,P13,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,84,7.0277117458772409e-12,0.0091648000000000007
SDLP,alpha_min=0.55;alpha_max=10,alpha,13,P13,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,84,6.8167693711984612e-12,0.0076864000000000004
SDLP,alpha_min=0.55;alpha_max=10,alpha,13,P13,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,17,75,7.7271522513910895e-12,0.0074909
SDLP,alpha_min=0.55;alpha_max=10,alpha,13,P13,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,84,3.2640556923979602e-12,0.0117448
SDLP,alpha_min=0.55;alpha_max=10,alpha,13,P13,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,46,186,8.9703349184947619e-12,0.0201415
SDLP,alpha_min=0.55;alpha_max=10,alpha,13,P13,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,56,224,8.2143565209488346e-12,0.021897400000000001
SDLP,alpha_min=0.55;alpha_max=10,alpha,14,P14,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,25,111,2.4091839634365897e-12,0.010005999999999999
SDLP,alpha_min=0.55;alpha_max=10,alpha,14,P14,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,24,108,7.8270723236073536e-12,0.180094
SDLP,alpha_min=0.55;alpha_max=10,alpha,14,P14,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,23,102,8.4710016778899444e-12,0.0084385999999999992
SDLP,alpha_min=0.55;alpha_max=10,alpha,14,P14,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,24,108,7.1387340483397566e-12,0.0088327000000000006
SDLP,alpha_min=0.55;alpha_max=10,alpha,14,P14,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,25,111,3.397282455352979e-12,0.0099244999999999993
SDLP,alpha_min=0.55;alpha_max=10,alpha,14,P14,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,23,102,6.2727600891321345e-12,0.0109646
SDLP,alpha_min=0.55;alpha_max=10,alpha,14,P14,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,24,103,5.007105841059456e-12,0.0084293000000000007
SDLP,alpha_min=0.55;alpha_max=10,alpha,14,P14,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,25,110,4.3853809472693683e-12,0.0096261000000000003
SDLP,alpha_min=0.55;alpha_max=10,alpha,14,P14,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,61,245,7.4855285511234828e-12,0.023251899999999999
SDLP,alpha_min=0.55;alpha_max=10,alpha,14,P14,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,48,194,7.9433796874228398e-12,0.029181800000000001
SDLP,alpha_min=0.55;alpha_max=10,alpha,15,P15,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,5,0,0.00073609999999999995
SDLP,alpha_min=0.55;alpha_max=10,alpha,15,P15,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,5,0,0.00077349999999999999
SDLP,alpha_min=0.55;alpha_max=10,alpha,15,P15,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,10,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,5,0,0.00073669999999999996
