method,config_label,param_family,problem_id,problem,n,x0_label,tau,rho,beta,eta,zeta,alpha_min,alpha_max,lambda0,gamma,c,zeta1,zeta2,eps,maxiter,converged,status,restarts,iterations,f_evals,residual,cpu_time,tsel,srule
SDLP,srule=r2,srule,5,P5,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,63,9.5935540310694797e-12,0.0109753,,r2
SDLP,srule=r2,srule,5,P5,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,60,7.7705389640476694e-12,0.0124273,,r2
SDLP,srule=r2,srule,6,P6,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,15,60,5.1292303737682232e-12,0.0074513000000000001,,r2
SDLP,srule=r2,srule,6,P6,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,14,55,4.75175454539567e-12,0.0072233999999999996,,r2
SDLP,srule=r2,srule,6,P6,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,13,52,9.8809849191638932e-12,0.0075862000000000004,,r2
SDLP,srule=r2,srule,6,P6,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,16,63,6.6835426082434424e-12,0.015153399999999999,,r2
SDLP,srule=r2,srule,6,P6,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,16,64,7.9269923958236177e-12,0.0056251000000000001,,r2
SDLP,srule=r2,srule,6,P6,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,17,67,4.8183679268731794e-12,0.0054729999999999996,,r2
SDLP,srule=r2,srule,6,P6,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,74,6.794564910705958e-12,0.0060375000000000003,,r2
SDLP,srule=r2,srule,6,P6,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,73,4.418687638008123e-12,0.0064764000000000002,,r2
SDLP,srule=r2,srule,6,P6,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,34,148,5.1046252821898821e-12,0.0128716,,r2
SDLP,srule=r2,srule,6,P6,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,32,135,6.5073270154898756e-12,0.016771500000000002,,r2
SDLP,srule=r2,srule,8,P8,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,29,141,3.3599788920248146e-12,0.014308899999999999,,r2
SDLP,srule=r2,srule,8,P8,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,25,116,5.0996460659455491e-12,0.0048659000000000003,,r2
SDLP,srule=r2,srule,8,P8,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,25,117,3.5432732243923792e-12,0.0048675999999999997,,r2
SDLP,srule=r2,srule,8,P8,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,25,117,3.9074962309609873e-12,0.0054589,,r2
SDLP,srule=r2,srule,8,P8,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,93,8.5801176894873013e-12,0.0067258999999999999,,r2
SDLP,srule=r2,srule,8,P8,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,29,139,4.7823676732851062e-12,0.0058307000000000003,,r2
SDLP,srule=r2,srule,8,P8,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,27,131,3.5444116152495932e-12,0.0061437000000000002,,r2
